,unit_id,ever_treated,ts,gain_rate,time_period
22290,849,False,-12,0.0,576.0
22291,849,False,-11,0.0,577.0
22292,849,False,-10,0.0,578.0
22293,849,False,-9,0.0,579.0
22294,849,False,-8,0.0,580.0
22295,849,False,-7,0.0,581.0
22296,849,False,-6,0.0,582.0
22297,849,False,-5,0.0,583.0
22298,849,False,-4,0.0,584.0
22299,849,False,-3,0.0,585.0
22300,849,False,-2,0.0,586.0
22301,849,False,-1,0.0,587.0
22302,849,False,0,0.0,588.0
22303,849,False,1,0.0,589.0
22304,849,False,2,0.0,590.0
22305,849,False,3,0.0,591.0
22306,849,False,4,0.0,592.0
22307,849,False,5,0.0,593.0
22308,849,False,6,0.0,594.0
22309,849,False,7,0.0,595.0
22310,849,False,8,0.0,596.0
22311,849,False,9,0.0,597.0
22312,849,False,10,0.0,598.0
22313,849,False,11,0.0,599.0
22314,849,False,12,0.0,600.0
22315,849,False,13,0.0,601.0
22316,849,True,-14,0.0,574.0
22317,849,True,-13,0.0,575.0
22318,849,True,-12,0.0,576.0
22319,849,True,-11,0.0,577.0
22320,849,True,-10,0.0,578.0
22321,849,True,-9,0.0,579.0
22322,849,True,-8,0.0,580.0
22323,849,True,-7,0.0,581.0
22324,849,True,-6,0.0,582.0
22325,849,True,-5,0.0,583.0
22326,849,True,-4,0.0,584.0
22327,849,True,-3,0.0,585.0
22328,849,True,-2,0.0,586.0
22329,849,True,-1,0.0,587.0
22330,849,True,0,1.0,588.0
22331,849,True,1,0.0,589.0
22332,849,True,2,0.0,590.0
22333,849,True,3,0.0,591.0
22334,849,True,4,0.0,592.0
22335,849,True,5,0.0,593.0
22336,849,True,6,0.0,594.0
22337,849,True,7,0.0,595.0
22338,849,True,8,0.0,596.0
22339,849,True,9,0.0,597.0
22340,849,True,10,0.0,598.0
22341,849,True,11,0.0,599.0
22342,849,True,12,0.0,600.0
22343,849,True,13,0.0,601.0
22344,850,False,-14,0.0,574.0
22345,850,False,-13,0.0,575.0
22346,850,False,-12,1.0,576.0
22347,850,False,-11,1.0,577.0
22348,850,False,-10,1.0,578.0
22349,850,False,-9,4.0,579.0
22350,850,False,-8,1.0,580.0
22351,850,False,-7,3.0,581.0
22352,850,False,-6,0.0,582.0
22353,850,False,-5,2.0,583.0
22354,850,False,-4,0.0,584.0
22355,850,False,-3,1.0,585.0
22356,850,False,-2,0.0,586.0
22357,850,False,-1,0.0,587.0
22358,850,False,0,3.0,588.0
22359,850,False,1,3.0,589.0
22360,850,False,2,1.0,590.0
22361,850,False,3,1.0,591.0
22362,850,False,4,2.0,592.0
22363,850,False,5,3.0,593.0
22364,850,False,6,4.0,594.0
22365,850,False,7,1.0,595.0
22366,850,False,8,0.0,596.0
22367,850,False,9,1.0,597.0
22368,850,False,10,0.0,598.0
22369,850,False,11,7.0,599.0
22370,850,False,12,1.0,600.0
22371,850,False,13,4.0,601.0
22372,850,True,-14,0.0,574.0
22373,850,True,-13,0.0,575.0
22374,850,True,-12,0.0,576.0
22375,850,True,-11,0.0,577.0
22376,850,True,-10,0.0,578.0
22377,850,True,-9,1.0,579.0
22378,850,True,-8,0.0,580.0
22379,850,True,-7,0.0,581.0
22380,850,True,-6,1.0,582.0
22381,850,True,-5,0.0,583.0
22382,850,True,-4,0.0,584.0
22383,850,True,-3,0.0,585.0
22384,850,True,-2,0.0,586.0
22385,850,True,-1,1.0,587.0
22386,850,True,0,0.0,588.0
22387,850,True,1,0.0,589.0
22388,850,True,2,0.0,590.0
22389,850,True,3,0.0,591.0
22390,850,True,4,1.0,592.0
22391,850,True,5,0.0,593.0
22392,850,True,6,0.0,594.0
22393,850,True,7,0.0,595.0
22394,850,True,8,2.0,596.0
22395,850,True,9,0.0,597.0
22396,850,True,10,0.0,598.0
22397,850,True,11,1.0,599.0
22398,850,True,12,0.0,600.0
22399,850,True,13,0.0,601.0
22400,854,False,-14,2.0,630.0
22401,854,False,-13,1.0,631.0
22402,854,False,-12,1.0,632.0
22403,854,False,-11,1.0,633.0
22404,854,False,-10,0.0,634.0
22405,854,False,-9,2.0,635.0
22406,854,False,-8,1.0,636.0
22407,854,False,-7,1.0,637.0
22408,854,False,-6,0.0,638.0
22409,854,False,-5,2.0,639.0
22410,854,False,-4,0.0,640.0
22411,854,False,-3,3.0,641.0
22412,854,False,-2,0.0,642.0
22413,854,False,-1,1.0,643.0
22414,854,False,0,0.0,644.0
22415,854,False,1,1.0,645.0
22416,854,False,2,0.0,646.0
22417,854,False,3,3.0,647.0
22418,854,False,4,0.0,648.0
22419,854,False,5,3.0,649.0
22420,854,False,6,0.0,650.0
22421,854,False,7,0.0,651.0
22422,854,False,8,0.0,652.0
22423,854,False,9,0.0,653.0
22424,854,False,10,0.0,654.0
22425,854,False,11,0.0,655.0
22426,854,False,12,1.0,656.0
22427,854,False,13,0.0,657.0
22428,854,True,-14,0.0,630.0
22429,854,True,-13,0.0,631.0
22430,854,True,-12,0.0,632.0
22431,854,True,-11,0.0,633.0
22432,854,True,-10,0.0,634.0
22433,854,True,-9,1.0,635.0
22434,854,True,-8,1.0,636.0
22435,854,True,-7,0.0,637.0
22436,854,True,-6,0.0,638.0
22437,854,True,-5,1.0,639.0
22438,854,True,-4,0.0,640.0
22439,854,True,-3,1.0,641.0
22440,854,True,-2,0.0,642.0
22441,854,True,-1,0.0,643.0
22442,854,True,0,1.0,644.0
22443,854,True,1,0.0,645.0
22444,854,True,2,0.0,646.0
22445,854,True,3,0.0,647.0
22446,854,True,4,0.0,648.0
22447,854,True,5,0.0,649.0
22448,854,True,6,0.0,650.0
22449,854,True,7,0.0,651.0
22450,854,True,8,0.0,652.0
22451,854,True,9,0.0,653.0
22452,854,True,10,0.0,654.0
22453,854,True,11,1.0,655.0
22454,854,True,12,0.0,656.0
22455,854,True,13,0.0,657.0
22456,855,False,-14,0.0,630.0
22457,855,False,-13,0.0,631.0
22458,855,False,-12,0.0,632.0
22459,855,False,-11,0.0,633.0
22460,855,False,-10,0.0,634.0
22461,855,False,-9,0.0,635.0
22462,855,False,-8,0.0,636.0
22463,855,False,-7,0.0,637.0
22464,855,False,-6,0.0,638.0
22465,855,False,-5,0.0,639.0
22466,855,False,-4,0.0,640.0
22467,855,False,-3,0.0,641.0
22468,855,False,-2,0.0,642.0
22469,855,False,-1,0.0,643.0
22470,855,False,0,0.0,644.0
22471,855,False,1,0.0,645.0
22472,855,False,2,0.0,646.0
22473,855,False,3,0.0,647.0
22474,855,False,4,0.0,648.0
22475,855,False,5,0.0,649.0
22476,855,False,6,0.0,650.0
22477,855,False,7,0.0,651.0
22478,855,False,8,0.0,652.0
22479,855,False,9,0.0,653.0
22480,855,False,10,0.0,654.0
22481,855,False,11,0.0,655.0
22482,855,False,12,0.0,656.0
22483,855,False,13,0.0,657.0
22484,855,True,-14,0.0,630.0
22485,855,True,-13,0.0,631.0
22486,855,True,-12,0.0,632.0
22487,855,True,-11,0.0,633.0
22488,855,True,-10,0.0,634.0
22489,855,True,-9,0.0,635.0
22490,855,True,-8,0.0,636.0
22491,855,True,-7,0.0,637.0
22492,855,True,-6,1.0,638.0
22493,855,True,-5,0.0,639.0
22494,855,True,-4,0.0,640.0
22495,855,True,-3,0.0,641.0
22496,855,True,-2,0.0,642.0
22497,855,True,-1,0.0,643.0
22498,855,True,0,0.0,644.0
22499,855,True,1,0.0,645.0
22500,855,True,2,0.0,646.0
22501,855,True,3,0.0,647.0
22502,855,True,4,0.0,648.0
22503,855,True,5,0.0,649.0
22504,855,True,6,0.0,650.0
22505,855,True,7,0.0,651.0
22506,855,True,8,0.0,652.0
22507,855,True,9,0.0,653.0
22508,855,True,10,0.0,654.0
22509,855,True,11,0.0,655.0
22510,855,True,12,0.0,656.0
22511,855,True,13,0.0,657.0
22512,856,False,-14,0.0,630.0
22513,856,False,-13,0.0,631.0
22514,856,False,-12,0.0,632.0
22515,856,False,-11,0.0,633.0
22516,856,False,-10,0.0,634.0
22517,856,False,-9,0.0,635.0
22518,856,False,-8,0.0,636.0
22519,856,False,-7,0.0,637.0
22520,856,False,-6,0.0,638.0
22521,856,False,-5,0.0,639.0
22522,856,False,-4,0.0,640.0
22523,856,False,-3,0.0,641.0
22524,856,False,-2,0.0,642.0
22525,856,False,-1,0.0,643.0
22526,856,False,0,0.0,644.0
22527,856,False,1,0.0,645.0
22528,856,False,2,0.0,646.0
22529,856,False,3,0.0,647.0
22530,856,False,4,0.0,648.0
22531,856,False,5,1.0,649.0
22532,856,False,6,0.0,650.0
22533,856,False,7,0.0,651.0
22534,856,False,8,0.0,652.0
22535,856,False,9,0.0,653.0
22536,856,False,10,0.0,654.0
22537,856,False,11,0.0,655.0
22538,856,False,12,0.0,656.0
22539,856,False,13,0.0,657.0
22540,856,True,-14,0.0,630.0
22541,856,True,-13,0.0,631.0
22542,856,True,-12,0.0,632.0
22543,856,True,-11,0.0,633.0
22544,856,True,-10,0.0,634.0
22545,856,True,-9,1.0,635.0
22546,856,True,-8,0.0,636.0
22547,856,True,-7,0.0,637.0
22548,856,True,-6,0.0,638.0
22549,856,True,-5,0.0,639.0
22550,856,True,-4,0.0,640.0
22551,856,True,-3,0.0,641.0
22552,856,True,-2,0.0,642.0
22553,856,True,-1,0.0,643.0
22554,856,True,0,0.0,644.0
22555,856,True,1,0.0,645.0
22556,856,True,2,0.0,646.0
22557,856,True,3,0.0,647.0
22558,856,True,4,0.0,648.0
22559,856,True,5,0.0,649.0
22560,856,True,6,0.0,650.0
22561,856,True,7,0.0,651.0
22562,856,True,8,0.0,652.0
22563,856,True,9,0.0,653.0
22564,856,True,10,0.0,654.0
22565,856,True,11,0.0,655.0
22566,856,True,12,0.0,656.0
22567,856,True,13,0.0,657.0
22568,857,False,-14,2.0,550.0
22569,857,False,-13,1.0,551.0
22570,857,False,-12,1.0,552.0
22571,857,False,-11,0.0,553.0
22572,857,False,-10,1.0,554.0
22573,857,False,-9,1.0,555.0
22574,857,False,-8,2.0,556.0
22575,857,False,-7,2.0,557.0
22576,857,False,-6,4.0,558.0
22577,857,False,-5,17.0,559.0
22578,857,False,-4,5.0,560.0
22579,857,False,-3,18.0,561.0
22580,857,False,-2,11.0,562.0
22581,857,False,-1,18.0,563.0
22582,857,False,0,52.0,564.0
22583,857,False,1,24.0,565.0
22584,857,False,2,28.0,566.0
22585,857,False,3,31.0,567.0
22586,857,False,4,19.0,568.0
22587,857,False,5,22.0,569.0
22588,857,False,6,16.0,570.0
22589,857,False,7,17.0,571.0
22590,857,False,8,4.0,572.0
22591,857,False,9,5.0,573.0
22592,857,False,10,9.0,574.0
22593,857,False,11,4.0,575.0
22594,857,False,12,21.0,576.0
22595,857,False,13,15.0,577.0
22596,857,True,-14,0.0,550.0
22597,857,True,-13,0.0,551.0
22598,857,True,-12,1.0,552.0
22599,857,True,-11,0.0,553.0
22600,857,True,-10,0.0,554.0
22601,857,True,-9,1.0,555.0
22602,857,True,-8,0.0,556.0
22603,857,True,-7,0.0,557.0
22604,857,True,-6,0.0,558.0
22605,857,True,-5,3.0,559.0
22606,857,True,-4,0.0,560.0
22607,857,True,-3,0.0,561.0
22608,857,True,-2,0.0,562.0
22609,857,True,-1,5.0,563.0
22610,857,True,0,1.0,564.0
22611,857,True,1,1.0,565.0
22612,857,True,2,1.0,566.0
22613,857,True,3,1.0,567.0
22614,857,True,4,0.0,568.0
22615,857,True,5,1.0,569.0
22616,857,True,6,0.0,570.0
22617,857,True,7,0.0,571.0
22618,857,True,8,3.0,572.0
22619,857,True,9,1.0,573.0
22620,857,True,10,1.0,574.0
22621,857,True,11,0.0,575.0
22622,857,True,12,2.0,576.0
22623,857,True,13,0.0,577.0
22624,858,False,-14,4.0,550.0
22625,858,False,-13,4.0,551.0
22626,858,False,-12,4.0,552.0
22627,858,False,-11,2.0,553.0
22628,858,False,-10,12.0,554.0
22629,858,False,-9,8.0,555.0
22630,858,False,-8,1.0,556.0
22631,858,False,-7,1.0,557.0
22632,858,False,-6,1.0,558.0
22633,858,False,-5,28.0,559.0
22634,858,False,-4,247.0,560.0
22635,858,False,-3,123.0,561.0
22636,858,False,-2,194.0,562.0
22637,858,False,-1,176.0,563.0
22638,858,False,0,262.0,564.0
22639,858,False,1,71.0,565.0
22640,858,False,2,160.0,566.0
22641,858,False,3,157.0,567.0
22642,858,False,4,162.0,568.0
22643,858,False,5,76.0,569.0
22644,858,False,6,28.0,570.0
22645,858,False,7,30.0,571.0
22646,858,False,8,17.0,572.0
22647,858,False,9,28.0,573.0
22648,858,False,10,24.0,574.0
22649,858,False,11,77.0,575.0
22650,858,False,12,21.0,576.0
22651,858,False,13,13.0,577.0
22652,858,True,-14,1.0,550.0
22653,858,True,-13,0.0,551.0
22654,858,True,-12,1.0,552.0
22655,858,True,-11,0.0,553.0
22656,858,True,-10,3.0,554.0
22657,858,True,-9,1.0,555.0
22658,858,True,-8,0.0,556.0
22659,858,True,-7,0.0,557.0
22660,858,True,-6,0.0,558.0
22661,858,True,-5,8.0,559.0
22662,858,True,-4,35.0,560.0
22663,858,True,-3,8.0,561.0
22664,858,True,-2,8.0,562.0
22665,858,True,-1,19.0,563.0
22666,858,True,0,14.0,564.0
22667,858,True,1,5.0,565.0
22668,858,True,2,8.0,566.0
22669,858,True,3,3.0,567.0
22670,858,True,4,6.0,568.0
22671,858,True,5,2.0,569.0
22672,858,True,6,1.0,570.0
22673,858,True,7,2.0,571.0
22674,858,True,8,0.0,572.0
22675,858,True,9,1.0,573.0
